No.;Time;;Time 1;Time 2;Delay;Total Delay;Rata Rata delay;Delay 1;Delay 2;Jitter;Total Jitter;Rata rata jiter
15224;180,725891;;180,725891;180,726331;0,00044;;;-0,002904;0,003339;0,006243;;
15225;180,726331;;180,726331;180,729675;0,003344;;;0,003339;4,00E-06;-0,003335;;
15226;180,729675;;180,729675;180,72968;5,00E-06;;;4,00E-06;-0,000496;-0,0005;;
15227;180,72968;;180,72968;180,729681;1,00E-06;;;-0,000496;-0,001456;-0,00096;;
15228;180,729681;;180,729681;180,730178;0,000497;;;-0,001456;0,001913;0,003369;;
15229;180,730178;;180,730178;180,732131;0,001953;;;0,001913;-0,008423;-0,010336;;
15230;180,732131;;180,732131;180,732171;4,00E-05;;;-0,008423;0,008096;0,016519;;
15231;180,732171;;180,732171;180,740634;0,008463;;;0,008096;-0,001764;-0,00986;;
15232;180,740634;;180,740634;180,741001;0,000367;;;-0,001764;0,00213;0,003894;;
15233;180,741001;;180,741001;180,743132;0,002131;;;0,00213;-0,000385;-0,002515;;
15234;180,743132;;180,743132;180,743133;1,00E-06;;;-0,000385;-0,011593;-0,011208;;
15235;180,743133;;180,743133;180,743519;0,000386;;;-0,011593;0,011978;0,023571;;
15236;180,743519;;180,743519;180,755498;0,011979;;;0,011978;-0,000407;-0,012385;;
15237;180,755498;;180,755498;180,755499;1,00E-06;;;-0,000407;-0,020697;-0,02029;;
15238;180,755499;;180,755499;180,755907;0,000408;;;-0,020697;0,018646;0,039343;;
15239;180,755907;;180,755907;180,777012;0,021105;;;0,018646;0,002457;-0,016189;;
15240;180,777012;;180,777012;180,779471;0,002459;;;0,002457;-0,001153;-0,00361;;
15241;180,779471;;180,779471;180,779473;2,00E-06;;;-0,001153;-0,011897;-0,010744;;
15242;180,779473;;180,779473;180,780628;0,001155;;;-0,011897;0,0099;0,021797;;
15243;180,780628;;180,780628;180,79368;0,013052;;;0,0099;0,002738;-0,007162;;
15244;180,79368;;180,79368;180,796832;0,003152;;;0,002738;-0,009829;-0,012567;;
15245;180,796832;;180,796832;180,797246;0,000414;;;-0,009829;0,010241;0,02007;;
15246;180,797246;;180,797246;180,807489;0,010243;;;0,010241;-0,000557;-0,010798;;
15247;180,807489;;180,807489;180,807491;2,00E-06;;;-0,000557;-0,014199;-0,013642;;
15248;180,807491;;180,807491;180,80805;0,000559;;;-0,014199;0,014352;0,028551;;
15249;180,80805;;180,80805;180,822808;0,014758;;;0,014352;-0,004803;-0,019155;;
15250;180,822808;;180,822808;180,823214;0,000406;;;-0,004803;-0,005398;-0,000595;;
15251;180,823214;;180,823214;180,828423;0,005209;;;-0,005398;0,010177;0,015575;;
15252;180,828423;;180,828423;180,83903;0,010607;;;0,010177;-0,008333;-0,01851;;
15253;180,83903;;180,83903;180,83946;0,00043;;;-0,008333;0,00751;0,015843;;
15254;180,83946;;180,83946;180,848223;0,008763;;;0,00751;0,000923;-0,006587;;
15255;180,848223;;180,848223;180,849476;0,001253;;;0,000923;-0,0068;-0,007723;;
15256;180,849476;;180,849476;180,849806;0,00033;;;-0,0068;0,006753;0,013553;;
15257;180,849806;;180,849806;180,856936;0,00713;;;0,006753;-0,002646;-0,009399;;
15258;180,856936;;180,856936;180,857313;0,000377;;;-0,002646;0,003022;0,005668;;
15259;180,857313;;180,857313;180,860336;0,003023;;;0,003022;-0,000538;-0,00356;;
15260;180,860336;;180,860336;180,860337;1,00E-06;;;-0,000538;-0,005524;-0,004986;;
15261;180,860337;;180,860337;180,860876;0,000539;;;-0,005524;-0,001131;0,004393;;
15262;180,860876;;180,860876;180,866939;0,006063;;;-0,001131;0,006823;0,007954;;
15263;180,866939;;180,866939;180,874133;0,007194;;;0,006823;-0,002865;-0,009688;;
15264;180,874133;;180,874133;180,874504;0,000371;;;-0,002865;0,002853;0,005718;;
15265;180,874504;;180,874504;180,87774;0,003236;;;0,002853;-0,006316;-0,009169;;
15266;180,87774;;180,87774;180,878123;0,000383;;;-0,006316;0,000124;0,00644;;
15267;180,878123;;180,878123;180,884822;0,006699;;;0,000124;0,001374;0,00125;;
15268;180,884822;;180,884822;180,891397;0,006575;;;0,001374;0,004625;0,003251;;
15269;180,891397;;180,891397;180,896598;0,005201;;;0,004625;-0,001309;-0,005934;;
15270;180,896598;;180,896598;180,897174;0,000576;;;-0,001309;-0,001073;0,000236;;
15271;180,897174;;180,897174;180,899059;0,001885;;;-0,001073;0,002423;0,003496;;
15272;180,899059;;180,899059;180,902017;0,002958;;;0,002423;-0,008828;-0,011251;;
15273;180,902017;;180,902017;180,902552;0,000535;;;-0,008828;0,008636;0,017464;;
15274;180,902552;;180,902552;180,911915;0,009363;;;0,008636;1,00E-06;-0,008635;;
15275;180,911915;;180,911915;180,912642;0,000727;;;1,00E-06;-0,011495;-0,011496;;
15276;180,912642;;180,912642;180,913368;0,000726;;;-0,011495;0,012216;0,023711;;
15277;180,913368;;180,913368;180,925589;0,012221;;;0,012216;-0,000462;-0,012678;;
15278;180,925589;;180,925589;180,925594;5,00E-06;;;-0,000462;-0,012709;-0,012247;;
15279;180,925594;;180,925594;180,926061;0,000467;;;-0,012709;0,013174;0,025883;;
15280;180,926061;;180,926061;180,939237;0,013176;;;0,013174;-0,00046;-0,013634;;
15281;180,939237;;180,939237;180,939239;2,00E-06;;;-0,00046;-0,003964;-0,003504;;
15282;180,939239;;180,939239;180,939701;0,000462;;;-0,003964;-0,009616;-0,005652;;
15283;180,939701;;180,939701;180,944127;0,004426;;;-0,009616;0,013578;0,023194;;
15284;180,944127;;180,944127;180,958169;0,014042;;;0,013578;-0,004087;-0,017665;;
15285;180,958169;;180,958169;180,958633;0,000464;;;-0,004087;-0,007973;-0,003886;;
15286;180,958633;;180,958633;180,963184;0,004551;;;-0,007973;0,012114;0,020087;;
15287;180,963184;;180,963184;180,975708;0,012524;;;0,012114;-0,002822;-0,014936;;
15288;180,975708;;180,975708;180,976118;0,00041;;;-0,002822;0,002068;0,00489;;
15289;180,976118;;180,976118;180,97935;0,003232;;;0,002068;0,000786;-0,001282;;
15290;180,97935;;180,97935;180,980514;0,001164;;;0,000786;-0,011736;-0,012522;;
15291;180,980514;;180,980514;180,980892;0,000378;;;-0,011736;0,00432;0,016056;;
15292;180,980892;;180,980892;180,993006;0,012114;;;0,00432;0,007793;0,003473;;
15293;180,993006;;180,993006;181,0008;0,007794;;;0,007793;-0,000407;-0,0082;;
15294;181,0008;;181,0008;181,000801;1,00E-06;;;-0,000407;-0,016709;-0,016302;;
15295;181,000801;;181,000801;181,001209;0,000408;;;-0,016709;0,01292;0,029629;;
15296;181,001209;;181,001209;181,018326;0,017117;;;0,01292;0,003336;-0,009584;;
15297;181,018326;;181,018326;181,022523;0,004197;;;0,003336;-0,004618;-0,007954;;
15298;181,022523;;181,022523;181,023384;0,000861;;;-0,004618;-0,001587;0,003031;;
15299;181,023384;;181,023384;181,028863;0,005479;;;-0,001587;0,006715;0,008302;;
15300;181,028863;;181,028863;181,035929;0,007066;;;0,006715;-0,00186;-0,008575;;
15301;181,035929;;181,035929;181,03628;0,000351;;;-0,00186;-0,014537;-0,012677;;
15302;181,03628;;181,03628;181,038491;0,002211;;;-0,014537;0,016746;0,031283;;
15303;181,038491;;181,038491;181,055239;0,016748;;;0,016746;-0,000496;-0,017242;;
15304;181,055239;;181,055239;181,055241;2,00E-06;;;-0,000496;-0,010211;-0,009715;;
15305;181,055241;;181,055241;181,055739;0,000498;;;-0,010211;0,010705;0,020916;;
15306;181,055739;;181,055739;181,066448;0,010709;;;0,010705;-0,000417;-0,011122;;
15307;181,066448;;181,066448;181,066452;4,00E-06;;;-0,000417;-0,000371;4,60E-05;;
15308;181,066452;;181,066452;181,066873;0,000421;;;-0,000371;-0,002508;-0,002137;;
15309;181,066873;;181,066873;181,067665;0,000792;;;-0,002508;0,002958;0,005466;;
15310;181,067665;;181,067665;181,070965;0,0033;;;0,002958;-0,010625;-0,013583;;
15311;181,070965;;181,070965;181,071307;0,000342;;;-0,010625;0,010628;0,021253;;
15312;181,071307;;181,071307;181,082274;0,010967;;;0,010628;-0,00562;-0,016248;;
15313;181,082274;;181,082274;181,082613;0,000339;;;-0,00562;0,005581;0,011201;;
15314;181,082613;;181,082613;181,088572;0,005959;;;0,005581;-0,006794;-0,012375;;
15315;181,088572;;181,088572;181,08895;0,000378;;;-0,006794;0,00683;0,013624;;
15316;181,08895;;181,08895;181,096122;0,007172;;;0,00683;-0,009289;-0,016119;;
15317;181,096122;;181,096122;181,096464;0,000342;;;-0,009289;0,009317;0,018606;;
15318;181,096464;;181,096464;181,106095;0,009631;;;0,009317;-0,006498;-0,015815;;
15319;181,106095;;181,106095;181,106409;0,000314;;;-0,006498;-0,007104;-0,000606;;
15320;181,106409;;181,106409;181,113221;0,006812;;;-0,007104;0,013523;0,020627;;
15321;181,113221;;181,113221;181,127137;0,013916;;;0,013523;-0,009986;-0,023509;;
15322;181,127137;;181,127137;181,12753;0,000393;;;-0,009986;0,00136;0,011346;;
15323;181,12753;;181,12753;181,137909;0,010379;;;0,00136;0,004177;0,002817;;
15324;181,137909;;181,137909;181,146928;0,009019;;;0,004177;0,00484;0,000663;;
15325;181,146928;;181,146928;181,15177;0,004842;;;0,00484;-0,00039;-0,00523;;
15326;181,15177;;181,15177;181,151772;2,00E-06;;;-0,00039;-0,000436;-4,60E-05;;
15327;181,151772;;181,151772;181,152164;0,000392;;;-0,000436;0,000542;0,000978;;
15328;181,152164;;181,152164;181,152992;0,000828;;;0,000542;-0,010344;-0,010886;;
15329;181,152992;;181,152992;181,153278;0,000286;;;-0,010344;0,007314;0,017658;;
15330;181,153278;;181,153278;181,163908;0,01063;;;0,007314;0,002249;-0,005065;;
15331;181,163908;;181,163908;181,167224;0,003316;;;0,002249;8,90E-05;-0,00216;;
15332;181,167224;;181,167224;181,168291;0,001067;;;8,90E-05;-0,007023;-0,007112;;
15333;181,168291;;181,168291;181,169269;0,000978;;;-0,007023;0,008;0,015023;;
15334;181,169269;;181,169269;181,17727;0,008001;;;0,008;-0,000169;-0,008169;;
15335;181,17727;;181,17727;181,177271;1,00E-06;;;-0,000169;-0,000464;-0,000295;;
15336;181,177271;;181,177271;181,177441;0,00017;;;-0,000464;-0,010308;-0,009844;;
15337;181,177441;;181,177441;181,178075;0,000634;;;-0,010308;0,008492;0,0188;;
15338;181,178075;;181,178075;181,189017;0,010942;;;0,008492;-0,003481;-0,011973;;
15339;181,189017;;181,189017;181,191467;0,00245;;;-0,003481;0,00548;0,008961;;
15340;181,191467;;181,191467;181,197398;0,005931;;;0,00548;-0,009536;-0,015016;;
15341;181,197398;;181,197398;181,197849;0,000451;;;-0,009536;-0,000528;0,009008;;
15342;181,197849;;181,197849;181,207836;0,009987;;;-0,000528;0,010139;0,010667;;
15343;181,207836;;181,207836;181,218351;0,010515;;;0,010139;-0,002992;-0,013131;;
15344;181,218351;;181,218351;181,218727;0,000376;;;-0,002992;0,001049;0,004041;;
15345;181,218727;;181,218727;181,222095;0,003368;;;0,001049;0,001977;0,000928;;
15346;181,222095;;181,222095;181,224414;0,002319;;;0,001977;-0,00114;-0,003117;;
15347;181,224414;;181,224414;181,224756;0,000342;;;-0,00114;0,00115;0,00229;;
15348;181,224756;;181,224756;181,226238;0,001482;;;0,00115;-0,014288;-0,015438;;
15349;181,226238;;181,226238;181,22657;0,000332;;;-0,014288;0,014333;0,028621;;
15350;181,22657;;181,22657;181,24119;0,01462;;;0,014333;-0,003698;-0,018031;;
15351;181,24119;;181,24119;181,241477;0,000287;;;-0,003698;-0,018433;-0,014735;;
15352;181,241477;;181,241477;181,245462;0,003985;;;-0,018433;0,022291;0,040724;;
15353;181,245462;;181,245462;181,26788;0,022418;;;0,022291;-0,013804;-0,036095;;
15354;181,26788;;181,26788;181,268007;0,000127;;;-0,013804;0,013929;0,027733;;
15355;181,268007;;181,268007;181,281938;0,013931;;;0,013929;-0,000487;-0,014416;;
15356;181,281938;;181,281938;181,28194;2,00E-06;;;-0,000487;-0,013259;-0,012772;;
15357;181,28194;;181,28194;181,282429;0,000489;;;-0,013259;-0,003522;0,009737;;
15358;181,282429;;181,282429;181,296177;0,013748;;;-0,003522;0,016726;0,020248;;
15359;181,296177;;181,296177;181,313447;0,01727;;;0,016726;-0,005596;-0,022322;;
15360;181,313447;;181,313447;181,313991;0,000544;;;-0,005596;0,005746;0,011342;;
15361;181,313991;;181,313991;181,320131;0,00614;;;0,005746;-0,013696;-0,019442;;
15362;181,320131;;181,320131;181,320525;0,000394;;;-0,013696;0,008361;0,022057;;
15363;181,320525;;181,320525;181,334615;0,01409;;;0,008361;0,005286;-0,003075;;
15364;181,334615;;181,334615;181,340344;0,005729;;;0,005286;-0,009503;-0,014789;;
15365;181,340344;;181,340344;181,340787;0,000443;;;-0,009503;-0,007046;0,002457;;
15366;181,340787;;181,340787;181,350733;0,009946;;;-0,007046;0,016462;0,023508;;
15367;181,350733;;181,350733;181,367725;0,016992;;;0,016462;-0,000358;-0,01682;;
15368;181,367725;;181,367725;181,368255;0,00053;;;-0,000358;-0,013158;-0,0128;;
15369;181,368255;;181,368255;181,369143;0,000888;;;-0,013158;0,013698;0,026856;;
15370;181,369143;;181,369143;181,383189;0,014046;;;0,013698;-0,014356;-0,028054;;
15371;181,383189;;181,383189;181,383537;0,000348;;;-0,014356;-0,005994;0,008362;;
15372;181,383537;;181,383537;181,398241;0,014704;;;-0,005994;0,020267;0,026261;;
15373;181,398241;;181,398241;181,418939;0,020698;;;0,020267;-0,000708;-0,020975;;
15374;181,418939;;181,418939;181,41937;0,000431;;;-0,000708;0,000742;0,00145;;
15375;181,41937;;181,41937;181,420509;0,001139;;;0,000742;-0,015379;-0,016121;;
15376;181,420509;;181,420509;181,420906;0,000397;;;-0,015379;0,009869;0,025248;;
15377;181,420906;;181,420906;181,436682;0,015776;;;0,009869;0,005457;-0,004412;;
15378;181,436682;;181,436682;181,442589;0,005907;;;0,005457;-0,010906;-0,016363;;
15379;181,442589;;181,442589;181,443039;0,00045;;;-0,010906;0,010433;0,021339;;
15380;181,443039;;181,443039;181,454395;0,011356;;;0,010433;0,000922;-0,009511;;
15381;181,454395;;181,454395;181,455318;0,000923;;;0,000922;-4,70E-05;-0,000969;;
15382;181,455318;;181,455318;181,455319;1,00E-06;;;-4,70E-05;-0,000161;-0,000114;;
15383;181,455319;;181,455319;181,455367;4,80E-05;;;-0,000161;-0,008904;-0,008743;;
15384;181,455367;;181,455367;181,455576;0,000209;;;-0,008904;0,008731;0,017635;;
15385;181,455576;;181,455576;181,464689;0,009113;;;0,008731;-0,000135;-0,008866;;
15386;181,464689;;181,464689;181,465071;0,000382;;;-0,000135;-0,002479;-0,002344;;
15387;181,465071;;181,465071;181,465588;0,000517;;;-0,002479;-0,035234;-0,032755;;
15388;181,465588;;181,465588;181,468584;0,002996;;;-0,035234;0,038167;0,073401;;
15389;181,468584;;181,468584;181,506814;0,03823;;;0,038167;-0,015212;-0,053379;;
15390;181,506814;;181,506814;181,506877;6,30E-05;;;-0,015212;0,014356;0,029568;;
15391;181,506877;;181,506877;181,522152;0,015275;;;0,014356;0,00085;-0,013506;;
15392;181,522152;;181,522152;181,523071;0,000919;;;0,00085;-0,017776;-0,018626;;
15393;181,523071;;181,523071;181,52314;6,90E-05;;;-0,017776;0,017841;0,035617;;
15394;181,52314;;181,52314;181,540985;0,017845;;;0,017841;-7,70E-05;-0,017918;;
15395;181,540985;;181,540985;181,540989;4,00E-06;;;-7,70E-05;-7,40E-05;3,00E-06;;
15396;181,540989;;181,540989;181,54107;8,10E-05;;;-7,40E-05;-0,022771;-0,022697;;
15397;181,54107;;181,54107;181,541225;0,000155;;;-0,022771;-0,001569;0,021202;;
15398;181,541225;;181,541225;181,564151;0,022926;;;-0,001569;0,024343;0,025912;;
15399;181,564151;;181,564151;181,588646;0,024495;;;0,024343;-0,01217;-0,036513;;
15400;181,588646;;181,588646;181,588798;0,000152;;;-0,01217;0,011306;0,023476;;
15401;181,588798;;181,588798;181,60112;0,012322;;;0,011306;-0,006434;-0,01774;;
15402;181,60112;;181,60112;181,602136;0,001016;;;-0,006434;0,007387;0,013821;;
15403;181,602136;;181,602136;181,609586;0,00745;;;0,007387;-0,001921;-0,009308;;
15404;181,609586;;181,609586;181,609649;6,30E-05;;;-0,001921;0,00192;0,003841;;
15405;181,609649;;181,609649;181,611633;0,001984;;;0,00192;-0,006028;-0,007948;;
15406;181,611633;;181,611633;181,611697;6,40E-05;;;-0,006028;0,006091;0,012119;;
15407;181,611697;;181,611697;181,617789;0,006092;;;0,006091;-7,70E-05;-0,006168;;
15408;181,617789;;181,617789;181,61779;1,00E-06;;;-7,70E-05;-0,012446;-0,012369;;
15409;181,61779;;181,61779;181,617868;7,80E-05;;;-0,012446;0,012522;0,024968;;
15410;181,617868;;181,617868;181,630392;0,012524;;;0,012522;-0,000894;-0,013416;;
15411;181,630392;;181,630392;181,630394;2,00E-06;;;-0,000894;-0,008649;-0,007755;;
15412;181,630394;;181,630394;181,63129;0,000896;;;-0,008649;-0,008082;0,000567;;
15413;181,63129;;181,63129;181,640835;0,009545;;;-0,008082;0,017279;0,025361;;
15414;181,640835;;181,640835;181,658462;0,017627;;;0,017279;-0,017444;-0,034723;;
15415;181,658462;;181,658462;181,65881;0,000348;;;-0,017444;0,017384;0,034828;;
15416;181,65881;;181,65881;181,676602;0,017792;;;0,017384;-0,010626;-0,02801;;
15417;181,676602;;181,676602;181,67701;0,000408;;;-0,010626;0,010617;0,021243;;
15418;181,67701;;181,67701;181,688044;0,011034;;;0,010617;-0,015498;-0,026115;;
15419;181,688044;;181,688044;181,688461;0,000417;;;-0,015498;0,01557;0,031068;;
15420;181,688461;;181,688461;181,704376;0,015915;;;0,01557;-0,006235;-0,021805;;
15421;181,704376;;181,704376;181,704721;0,000345;;;-0,006235;0,006113;0,012348;;
15422;181,704721;;181,704721;181,711301;0,00658;;;0,006113;-0,00585;-0,011963;;
15423;181,711301;;181,711301;181,711768;0,000467;;;-0,00585;0,005965;0,011815;;
15424;181,711768;;181,711768;181,718085;0,006317;;;0,005965;-0,013793;-0,019758;;
15425;181,718085;;181,718085;181,718437;0,000352;;;-0,013793;0,013724;0,027517;;
15426;181,718437;;181,718437;181,732582;0,014145;;;0,013724;-0,001144;-0,014868;;
15427;181,732582;;181,732582;181,733003;0,000421;;;-0,001144;0,001411;0,002555;;
15428;181,733003;;181,733003;181,734568;0,001565;;;0,001411;-0,000148;-0,001559;;
15429;181,734568;;181,734568;181,734722;0,000154;;;-0,000148;-0,002769;-0,002621;;
15430;181,734722;;181,734722;181,735024;0,000302;;;-0,002769;-0,006462;-0,003693;;
15431;181,735024;;181,735024;181,738095;0,003071;;;-0,006462;0,009531;0,015993;;
15432;181,738095;;181,738095;181,747628;0,009533;;;0,009531;-0,000538;-0,010069;;
15433;181,747628;;181,747628;181,74763;2,00E-06;;;-0,000538;-0,005585;-0,005047;;
15434;181,74763;;181,74763;181,74817;0,00054;;;-0,005585;0,005795;0,01138;;
15435;181,74817;;181,74817;181,754295;0,006125;;;0,005795;-0,024231;-0,030026;;
15436;181,754295;;181,754295;181,754625;0,00033;;;-0,024231;0,019882;0,044113;;
15437;181,754625;;181,754625;181,779186;0,024561;;;0,019882;0,004374;-0,015508;;
15438;181,779186;;181,779186;181,783865;0,004679;;;0,004374;-0,005798;-0,010172;;
15439;181,783865;;181,783865;181,78417;0,000305;;;-0,005798;0,004558;0,010356;;
15440;181,78417;;181,78417;181,790273;0,006103;;;0,004558;0,001199;-0,003359;;
15441;181,790273;;181,790273;181,791818;0,001545;;;0,001199;-0,014869;-0,016068;;
15442;181,791818;;181,791818;181,792164;0,000346;;;-0,014869;0,012608;0,027477;;
15443;181,792164;;181,792164;181,807379;0,015215;;;0,012608;0,002295;-0,010313;;
15444;181,807379;;181,807379;181,809986;0,002607;;;0,002295;-0,017382;-0,019677;;
15445;181,809986;;181,809986;181,810298;0,000312;;;-0,017382;0,017238;0,03462;;
15446;181,810298;;181,810298;181,827992;0,017694;;;0,017238;-0,004071;-0,021309;;
15447;181,827992;;181,827992;181,828448;0,000456;;;-0,004071;0,004526;0,008597;;
15448;181,828448;;181,828448;181,832975;0,004527;;;0,004526;-0,000441;-0,004967;;
15449;181,832975;;181,832975;181,832976;1,00E-06;;;-0,000441;-0,008201;-0,00776;;
15450;181,832976;;181,832976;181,833418;0,000442;;;-0,008201;0,001318;0,009519;;
15451;181,833418;;181,833418;181,842061;0,008643;;;0,001318;0,006982;0,005664;;
15452;181,842061;;181,842061;181,849386;0,007325;;;0,006982;-0,011013;-0,017995;;
15453;181,849386;;181,849386;181,849729;0,000343;;;-0,011013;0,01092;0,021933;;
15454;181,849729;;181,849729;181,861085;0,011356;;;0,01092;-0,002327;-0,013247;;
15455;181,861085;;181,861085;181,861521;0,000436;;;-0,002327;-0,001024;0,001303;;
15456;181,861521;;181,861521;181,864284;0,002763;;;-0,001024;0,003334;0,004358;;
15457;181,864284;;181,864284;181,868071;0,003787;;;0,003334;-0,018273;-0,021607;;
15458;181,868071;;181,868071;181,868524;0,000453;;;-0,018273;0,018489;0,036762;;
15459;181,868524;;181,868524;181,88725;0,018726;;;0,018489;-0,000364;-0,018853;;
15460;181,88725;;181,88725;181,887487;0,000237;;;-0,000364;-0,002427;-0,002063;;
15461;181,887487;;181,887487;181,888088;0,000601;;;-0,002427;0,00256;0,004987;;
15462;181,888088;;181,888088;181,891116;0,003028;;;0,00256;-0,001482;-0,004042;;
15463;181,891116;;181,891116;181,891584;0,000468;;;-0,001482;-0,019121;-0,017639;;
15464;181,891584;;181,891584;181,893534;0,00195;;;-0,019121;0,010562;0,029683;;
